TaskID,StationID,Team,Start,End,Duration
50,1,[38],73.24758843597822,74.15372206785587,0.9061336318776512
50,1,[38],73.24758843597822,74.15372206785587,0.9061336318776512
51,1,[32],74.28721318012316,75.08077372645405,0.7935605463308946
51,1,[32],74.28721318012316,75.08077372645405,0.7935605463308946
54,3,[91],75.17952135759938,75.8542747374395,0.6747533798401122
54,3,[91],75.17952135759938,75.8542747374395,0.6747533798401122
46,2,[4],73.79948292813086,74.50533019458297,0.7058472664521105
46,2,[4],73.79948292813086,74.50533019458297,0.7058472664521105
65,2,[71],74.82049644075533,75.45371383755703,0.6332173968016974
65,2,[71],74.82049644075533,75.45371383755703,0.6332173968016974
66,5,[29],75.73941734831595,76.29858108879083,0.5591637404748724
66,5,[29],75.73941734831595,76.29858108879083,0.5591637404748724
107,4,[81],75.70580475980228,76.23107266701041,0.5252679072081321
107,4,[81],75.70580475980228,76.23107266701041,0.5252679072081321
108,1,[38],74.15372206785587,74.83332230864217,0.6796002407863
108,1,[38],74.15372206785587,74.83332230864217,0.6796002407863
98,1,[32],75.08077372645405,75.60650755218428,0.525733825730228
98,1,[32],75.08077372645405,75.60650755218428,0.525733825730228
100,3,[91],75.8542747374395,76.28443000263407,0.43015526519457126
100,3,[91],75.8542747374395,76.28443000263407,0.43015526519457126
38,2,[4],74.50533019458297,75.0095068220634,0.5041766274804331
38,2,[4],74.50533019458297,75.0095068220634,0.5041766274804331
39,2,[71],75.45371383755703,75.98139498059028,0.5276811430332486
39,2,[71],75.45371383755703,75.98139498059028,0.5276811430332486
53,1,[38],74.83332230864217,75.39965582012667,0.5663335114845012
53,1,[38],74.83332230864217,75.39965582012667,0.5663335114845012
67,5,[29],76.29858108879083,76.76455085400391,0.46596976521308875
67,5,[29],76.29858108879083,76.76455085400391,0.46596976521308875
68,4,[81],76.23107266701041,76.66879590562363,0.4377232386132164
68,4,[81],76.23107266701041,76.66879590562363,0.4377232386132164
69,2,[4],75.0095068220634,75.51368344954383,0.5041766274804331
69,2,[4],75.0095068220634,75.51368344954383,0.5041766274804331
70,1,[32],75.60650755218428,76.10248288625048,0.49597533406620187
70,1,[32],75.60650755218428,76.10248288625048,0.49597533406620187
91,3,[91],76.28443000263407,76.63024110163275,0.3458110989986807
91,3,[91],76.28443000263407,76.63024110163275,0.3458110989986807
92,1,[38],75.39965582012667,75.86404929549323,0.4643934753665633
92,1,[38],75.39965582012667,75.86404929549323,0.4643934753665633
95,2,[71],75.98139498059028,76.41409351410327,0.4326985335129905
95,2,[71],75.98139498059028,76.41409351410327,0.4326985335129905
96,2,[4],75.51368344954383,75.92710828047164,0.41342483092780924
96,2,[4],75.51368344954383,75.92710828047164,0.41342483092780924
57,1,"[32, 38]",76.10248288625048,83.00503356323833,6.902550676987843
57,1,"[32, 38]",76.10248288625048,83.00503356323833,6.902550676987843
62,4,"[81, 51]",76.66879590562363,82.3546980027958,5.685902097172175
62,4,"[81, 51]",76.66879590562363,82.3546980027958,5.685902097172175
150,5,"[29, 50]",76.76455085400391,79.36763855590354,2.603087701899625
150,5,"[29, 50]",76.76455085400391,79.36763855590354,2.603087701899625
151,3,"[91, 65]",76.63024110163275,78.88536606602368,2.25512496439093
151,3,"[91, 65]",76.63024110163275,78.88536606602368,2.25512496439093
152,1,"[32, 38]",83.00503356323833,85.67698885238097,2.6719552891426446
152,1,"[32, 38]",83.00503356323833,85.67698885238097,2.6719552891426446
153,2,"[4, 71]",76.41409351410327,79.01953959258744,2.6054460784841638
153,2,"[4, 71]",76.41409351410327,79.01953959258744,2.6054460784841638
154,2,"[71, 4]",79.01953959258744,81.6249856710716,2.6054460784841638
154,2,"[71, 4]",79.01953959258744,81.6249856710716,2.6054460784841638
155,1,"[32, 38]",85.67698885238097,88.34894414152362,2.6719552891426446
155,1,"[32, 38]",85.67698885238097,88.34894414152362,2.6719552891426446
156,4,"[81, 51]",82.3546980027958,84.52075596506887,2.1660579622730722
156,4,"[81, 51]",82.3546980027958,84.52075596506887,2.1660579622730722
157,3,"[91, 65]",78.88536606602368,81.14049103041461,2.25512496439093
157,3,"[91, 65]",78.88536606602368,81.14049103041461,2.25512496439093
118,5,"[29, 50]",79.36763855590354,81.8622641193778,2.4946255634742585
118,5,"[29, 50]",79.36763855590354,81.8622641193778,2.4946255634742585
122,2,"[71, 4]",81.6249856710716,84.01331119987745,2.3883255288058507
122,2,"[71, 4]",81.6249856710716,84.01331119987745,2.3883255288058507
111,3,"[91, 65]",81.14049103041461,82.83183464169454,1.6913436112799332
111,3,"[91, 65]",81.14049103041461,82.83183464169454,1.6913436112799332
83,4,"[81, 51]",84.52075596506887,85.96479457072117,1.4440386056522954
83,4,"[81, 51]",84.52075596506887,85.96479457072117,1.4440386056522954
99,5,"[29, 50]",81.8622641193778,83.2505774741931,1.3883133548152955
99,5,"[29, 50]",81.8622641193778,83.2505774741931,1.3883133548152955
158,3,"[91, 65]",82.83183464169454,83.95939712389,1.127562482195458
158,3,"[91, 65]",82.83183464169454,83.95939712389,1.127562482195458
